Date,Arena,Home_Team,Visitor_Team,player_name,player_id,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,DeMar DeRozan,derozde01,34.88333333333333,7,14,.500,0,0,,14,15,.933,2,7,9,9,1,1,1,1,28,-1
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Lonnie Walker IV,walkelo01,34.38333333333333,6,9,.667,3,4,.750,1,1,1.000,1,5,6,2,1,1,1,3,16,0
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Keldon Johnson,johnske04,32.016666666666666,5,10,.500,1,3,.333,5,7,.714,0,5,5,3,3,0,2,1,16,3
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Dejounte Murray,murrade01,30.65,9,15,.600,1,3,.333,2,2,1.000,0,6,6,9,2,0,3,3,21,6
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,LaMarcus Aldridge,aldrila01,28.766666666666666,9,17,.529,1,4,.250,1,1,1.000,0,3,3,1,0,1,2,3,20,-2
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Rudy Gay,gayru01,21.1,4,9,.444,1,5,.200,1,2,.500,0,7,7,1,0,3,1,1,10,14
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Devin Vassell,vassede01,19.666666666666668,1,4,.250,1,2,.500,0,0,,1,2,3,0,0,1,0,1,3,13
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Patty Mills,millspa02,19.3,5,11,.455,2,4,.500,1,1,1.000,0,2,2,2,0,0,0,4,13,13
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Jakob Poeltl,poeltja01,19.233333333333334,2,6,.333,0,0,,0,0,,4,3,7,1,1,1,0,1,4,14
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Ja Morant,moranja01,35.166666666666664,18,27,.667,1,2,.500,7,8,.875,0,2,2,9,2,1,1,1,44,10
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Dillon Brooks,brookdi01,33.21666666666667,7,14,.500,1,3,.333,1,1,1.000,1,3,4,6,2,0,2,6,16,-10
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Jonas ValanÄiÅ«nas,valanjo01,29.55,6,11,.545,1,1,1.000,2,6,.333,3,10,13,2,1,1,1,4,15,-4
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Kyle Anderson,anderky01,28.833333333333332,3,8,.375,1,3,.333,0,0,,0,10,10,2,0,0,2,3,7,-6
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Grayson Allen,allengr01,26.95,2,7,.286,2,6,.333,0,0,,0,2,2,5,0,1,0,1,6,-3
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Brandon Clarke,clarkbr01,25.85,5,9,.556,0,2,.000,0,1,.000,0,3,3,0,0,1,1,1,10,-8
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,De'Anthony Melton,meltode01,24.533333333333335,1,6,.167,1,3,.333,0,0,,0,2,2,1,0,2,0,1,3,-7
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Tyus Jones,jonesty01,13.583333333333334,3,5,.600,0,1,.000,1,2,.500,0,1,1,1,0,0,2,0,7,-20
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Gorgui Dieng,dienggo01,11.766666666666667,2,3,.667,1,2,.500,0,0,,0,1,1,1,1,2,1,2,5,-6
"Wed, Dec 23, 2020",FedEx Forum,Memphis Grizzlies,San Antonio Spurs,Desmond Bane,banede01,10.55,2,5,.400,2,4,.500,0,0,,1,3,4,0,0,0,1,1,6,-6
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Blake Griffin,griffbl01,35.0,6,13,.462,0,5,.000,3,5,.600,0,7,7,2,0,0,2,2,15,-15
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Mason Plumlee,plumlma01,32.2,7,8,.875,0,0,,0,0,,1,7,8,6,0,0,0,4,14,-9
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Jerami Grant,grantje01,31.416666666666668,4,11,.364,1,5,.200,0,0,,0,1,1,3,1,1,0,0,9,-14
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Killian Hayes,hayeski01,21.2,3,6,.500,1,2,.500,0,0,,0,1,1,3,0,0,4,2,7,-3
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Delon Wright,wrighde01,19.15,2,5,.400,1,3,.333,0,0,,0,2,2,4,1,0,1,0,5,3
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Josh Jackson,jacksjo02,28.85,8,14,.571,3,7,.429,0,0,,0,6,6,2,1,0,2,5,19,-13
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Derrick Rose,rosede01,26.8,7,13,.538,1,3,.333,0,2,.000,0,1,1,6,2,1,1,1,15,-7
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Svi Mykhailiuk,mykhasv01,16.583333333333332,1,8,.125,1,8,.125,0,0,,0,2,2,1,0,0,0,1,3,4
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Jahlil Okafor,okafoja01,15.3,4,7,.571,0,0,,0,0,,4,3,7,1,0,0,2,4,8,-1
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Sekou Doumbouya,doumbse01,13.5,3,8,.375,0,2,.000,0,1,.000,2,7,9,1,0,0,0,1,6,5
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Josh Okogie,okogijo01,32.55,4,9,.444,1,4,.250,3,3,1.000,1,3,4,2,0,0,2,3,12,17
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Karl-Anthony Towns,townska01,30.433333333333334,6,10,.600,2,4,.500,8,8,1.000,3,8,11,7,1,2,4,4,22,11
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Malik Beasley,beaslma01,26.616666666666667,10,18,.556,3,9,.333,0,0,,1,3,4,2,1,0,1,3,23,12
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Ricky Rubio,rubiori01,25.416666666666668,1,4,.250,0,1,.000,1,2,.500,0,1,1,3,2,0,1,3,3,17
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Jake Layman,laymaja01,16.55,0,3,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-15
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,D'Angelo Russell,russeda01,33.333333333333336,7,16,.438,4,11,.364,0,0,,1,4,5,4,1,0,2,2,18,5
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Anthony Edwards,edwaran01,25.15,5,12,.417,1,5,.200,4,4,1.000,2,2,4,4,0,0,1,1,15,4
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Jarrett Culver,culveja01,20.616666666666667,3,6,.500,0,1,.000,4,5,.800,2,8,10,2,0,0,0,0,10,7
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Naz Reid,reidna01,17.566666666666666,2,5,.400,0,1,.000,4,6,.667,2,3,5,1,0,3,0,0,8,-1
"Wed, Dec 23, 2020",Target Center,Minnesota Timberwolves,Detroit Pistons,Juancho HernangÃ³mez,hernaju01,11.766666666666667,0,5,.000,0,4,.000,0,0,,0,3,3,0,1,0,0,0,0,-7
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Harrison Barnes,barneha02,41.95,8,15,.533,0,3,.000,5,7,.714,1,8,9,5,2,0,1,1,21,3
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Buddy Hield,hieldbu01,41.11666666666667,7,15,.467,5,11,.455,3,3,1.000,1,3,4,3,1,0,3,5,22,-2
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,De'Aaron Fox,foxde01,38.71666666666667,8,20,.400,1,2,.500,4,5,.800,2,2,4,7,1,1,2,2,21,-2
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Marvin Bagley III,baglema01,27.35,5,15,.333,0,4,.000,3,4,.750,2,8,10,0,0,1,2,6,13,2
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Richaun Holmes,holmeri01,22.983333333333334,3,6,.500,0,0,,0,0,,6,3,9,1,0,1,1,6,6,1
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Tyrese Haliburton,halibty01,30.0,3,7,.429,2,5,.400,4,4,1.000,1,1,2,4,0,1,0,0,12,1
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Cory Joseph,josepco01,29.366666666666667,6,10,.600,2,5,.400,1,2,.500,0,3,3,4,1,2,2,4,15,8
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Hassan Whiteside,whiteha01,17.566666666666666,2,6,.333,0,0,,0,2,.000,2,7,9,1,0,1,2,2,4,3
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Nemanja Bjelica,bjeline01,15.933333333333334,3,8,.375,0,1,.000,4,4,1.000,3,1,4,2,0,0,1,3,10,-4
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Nikola JokiÄ,jokicni01,41.833333333333336,11,18,.611,1,2,.500,6,9,.667,3,12,15,14,0,2,6,3,29,5
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Gary Harris,harriga01,41.55,4,9,.444,0,4,.000,2,2,1.000,0,2,2,2,0,1,0,2,10,5
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Paul Millsap,millspa01,36.1,7,13,.538,2,5,.400,0,0,,2,5,7,3,0,0,1,3,16,-6
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Jamal Murray,murraja01,34.45,1,9,.111,0,5,.000,7,7,1.000,0,4,4,1,2,0,2,6,9,3
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Michael Porter Jr.,portemi01,29.6,9,15,.600,3,7,.429,3,3,1.000,1,4,5,2,2,3,2,3,24,0
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Will Barton,bartowi01,33.45,7,16,.438,1,3,.333,1,2,.500,0,2,2,4,2,1,0,2,16,1
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Monte Morris,morrimo01,16.316666666666666,1,6,.167,0,1,.000,0,0,,0,2,2,0,0,0,1,0,2,-7
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,PJ Dozier,doziepj01,14.65,3,5,.600,0,1,.000,1,1,1.000,2,3,5,2,0,2,1,1,7,-6
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Isaiah Hartenstein,harteis01,8.883333333333333,3,6,.500,0,0,,0,0,,2,1,3,0,0,2,2,4,6,-1
"Wed, Dec 23, 2020",Ball Arena,Denver Nuggets,Sacramento Kings,Facundo Campazzo,campafa01,8.133333333333333,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,-4
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Bojan BogdanoviÄ,bogdabo02,33.2,5,14,.357,4,11,.364,1,1,1.000,1,5,6,2,0,0,3,2,15,22
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Donovan Mitchell,mitchdo01,30.783333333333335,6,16,.375,4,10,.400,4,4,1.000,0,3,3,5,1,0,2,2,20,11
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Mike Conley,conlemi01,29.583333333333332,6,15,.400,4,7,.571,2,3,.667,0,3,3,2,0,0,2,3,18,14
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Rudy Gobert,goberru01,28.133333333333333,8,10,.800,0,0,,4,6,.667,4,13,17,2,1,0,2,2,20,15
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Royce O'Neale,onealro01,28.083333333333332,0,5,.000,0,4,.000,0,0,,3,4,7,0,0,1,0,3,0,6
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Joe Ingles,inglejo01,26.716666666666665,5,10,.500,3,8,.375,1,1,1.000,0,5,5,7,1,1,1,0,14,14
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Jordan Clarkson,clarkjo01,22.15,6,12,.500,3,6,.500,0,0,,1,6,7,1,0,1,1,0,15,16
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Derrick Favors,favorde01,16.283333333333335,5,5,1.000,0,0,,0,0,,2,5,7,3,0,0,0,3,10,5
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Georges Niang,niangge01,8.516666666666667,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0,4
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Miye Oni,onimi01,3.85,1,2,.500,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,3,-2
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Udoka Azubuike,azubuud01,3.5833333333333335,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2,0
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Elijah Hughes,hugheel01,3.15,0,1,.000,0,0,,3,4,.750,0,1,1,1,0,0,0,0,3,-2
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Juwan Morgan,morgaju01,3.15,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-2
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Shaquille Harrison,harrish01,2.8166666666666664,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,CJ McCollum,mccolcj01,34.166666666666664,7,19,.368,3,8,.375,6,6,1.000,1,3,4,3,0,1,0,3,23,-11
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Damian Lillard,lillada01,33.68333333333333,4,12,.333,1,7,.143,0,1,.000,0,4,4,7,1,1,1,1,9,-21
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Derrick Jones Jr.,jonesde02,25.583333333333332,3,9,.333,3,5,.600,0,0,,1,3,4,0,0,0,1,3,9,-16
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Jusuf NurkiÄ,nurkiju01,21.866666666666667,5,9,.556,1,2,.500,2,2,1.000,1,2,3,3,1,0,2,3,13,-10
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Robert Covington,covinro01,21.416666666666668,0,3,.000,0,3,.000,1,2,.500,0,4,4,3,1,0,0,2,1,-18
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Gary Trent Jr.,trentga02,26.133333333333333,4,12,.333,3,5,.600,0,0,,0,2,2,3,2,0,0,0,11,-10
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Enes Freedom,kanteen01,25.9,7,7,1.000,0,0,,0,0,,1,7,8,0,0,0,0,0,14,-10
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Carmelo Anthony,anthoca01,24.066666666666666,5,12,.417,0,0,,5,6,.833,1,3,4,0,1,0,1,2,15,-3
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Rodney Hood,hoodro01,13.833333333333334,0,3,.000,0,0,,0,0,,0,3,3,2,0,0,0,0,0,-1
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Harry Giles,gilesha01,4.45,1,2,.500,1,1,1.000,0,0,,0,2,2,0,0,1,0,1,3,0
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,CJ Elleby,ellebcj01,4.45,1,2,.500,0,1,.000,0,0,,1,1,2,1,0,0,0,2,2,0
"Wed, Dec 23, 2020",Moda Center,Portland Trail Blazers,Utah Jazz,Keljin Blevins,blevike01,4.45,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,1,0,0
"Wed, Dec 23, 2020",Phoenix Suns Arena,Phoenix Suns,Dallas Mavericks,Josh Richardson,richajo01,36.266666666666666,5,11,.455,2,7,.286,0,0,,1,6,7,1,1,0,2,4,12,-9
"Wed, Dec 23, 2020",Phoenix Suns Arena,Phoenix Suns,Dallas Mavericks,Luka DonÄiÄ,doncilu01,35.95,11,26,.423,0,6,.000,10,12,.833,2,6,8,5,0,0,1,2,32,-9
"Wed, Dec 23, 2020",Phoenix Suns Arena,Phoenix Suns,Dallas Mavericks,Dorian Finney-Smith,finnedo01,35.8,4,11,.364,1,6,.167,2,2,1.000,1,7,8,3,2,0,0,3,11,11
"Wed, Dec 23, 2020",Phoenix Suns Arena,Phoenix Suns,Dallas Mavericks,Tim Hardaway Jr.,hardati02,26.8,3,10,.300,3,8,.375,3,6,.500,0,4,4,0,1,0,0,1,12,-4
"Wed, Dec 23, 2020",Phoenix Suns Arena,Phoenix Suns,Dallas Mavericks,Dwight Powell,poweldw01,17.533333333333335,1,3,.333,0,0,,0,0,,1,1,2,1,1,0,2,3,2,-3
"Wed, Dec 23, 2020",Phoenix Suns Arena,Phoenix Suns,Dallas Mavericks,Maxi Kleber,klebima01,26.883333333333333,2,8,.250,2,7,.286,4,4,1.000,1,2,3,1,0,0,1,4,10,-19
