Date,Arena,Visitor_Team,Home_Team,player_team,is_home,opponent,player_name,player_id,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,adv_TS%,adv_eFG%,adv_3PAr,adv_FTr,adv_ORB%,adv_DRB%,adv_TRB%,adv_AST%,adv_STL%,adv_BLK%,adv_TOV%,adv_USG%,adv_ORtg,adv_DRtg,adv_BPM
"Sat, Dec 26, 2020",FedEx Forum,Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,False,Memphis Grizzlies,Brandon Goodwin,goodwbr01,11.966666666666667,1,4,0.25,1,2,0.5,2,4,0.5,1,0,1,0,0,0,0,0,5,2.5,-2,0.434,0.375,0.5,1.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,19.1,104.0,116.0,-4.7
"Sat, Dec 26, 2020",FedEx Forum,Atlanta Hawks,Memphis Grizzlies,Atlanta Hawks,False,Memphis Grizzlies,Nathan Knight,knighna01,8.583333333333334,4,5,0.8,2,3,0.667,4,5,0.8,1,2,3,0,0,0,1,1,14,11.6,-4,0.972,1.0,0.6,1.0,11.2,22.4,16.8,0.0,0.0,0.0,12.2,38.0,159.0,109.0,26.1
"Sat, Dec 26, 2020",FedEx Forum,Atlanta Hawks,Memphis Grizzlies,Memphis Grizzlies,True,Atlanta Hawks,Kyle Anderson,anderky01,36.43333333333333,8,15,0.533,2,6,0.333,2,2,1.0,1,13,14,1,0,2,0,2,20,18.6,1,0.63,0.6,0.4,0.133,2.6,34.3,18.4,5.0,0.0,5.0,0.0,18.1,129.0,111.0,4.9
"Sat, Dec 26, 2020",FedEx Forum,Atlanta Hawks,Memphis Grizzlies,Memphis Grizzlies,True,Atlanta Hawks,Ja Morant,moranja01,33.516666666666666,10,21,0.476,2,7,0.286,6,8,0.75,1,2,3,7,0,1,2,4,28,19.8,-2,0.571,0.524,0.333,0.381,2.9,5.7,4.3,44.2,0.0,2.7,7.5,32.8,118.0,122.0,5.5
"Sat, Dec 26, 2020",FedEx Forum,Atlanta Hawks,Memphis Grizzlies,Memphis Grizzlies,True,Atlanta Hawks,Dillon Brooks,brookdi01,30.6,8,23,0.348,3,11,0.273,0,0,,0,2,2,2,2,0,2,6,19,5.7,7,0.413,0.413,0.478,0.0,0.0,6.3,3.1,12.8,3.0,0.0,8.0,33.9,79.0,116.0,-7.6
"Sat, Dec 26, 2020",FedEx Forum,Atlanta Hawks,Memphis Grizzlies,Memphis Grizzlies,True,Atlanta Hawks,Grayson Allen,allengr01,29.466666666666665,2,6,0.333,1,5,0.2,5,5,1.0,3,1,4,2,0,0,0,0,10,10.4,-7,0.61,0.417,0.833,0.833,9.8,3.3,6.5,9.7,0.0,0.0,0.0,11.5,148.0,124.0,0.7
"Sat, Dec 26, 2020",FedEx Forum,Atlanta Hawks,Memphis Grizzlies,Memphis Grizzlies,True,Atlanta Hawks,Jonas ValanÄiÅ«nas,valanjo01,28.933333333333334,2,6,0.333,1,3,0.333,8,10,0.8,2,10,12,4,1,1,4,5,13,11.7,2,0.625,0.417,0.5,1.667,6.6,33.2,19.9,19.7,1.6,3.1,27.8,20.6,108.0,108.0,1.1
"Sat, Dec 26, 2020",FedEx Forum,Atlanta Hawks,Memphis Grizzlies,Memphis Grizzlies,True,Atlanta Hawks,Desmond Bane,banede01,22.35,2,2,1.0,2,2,1.0,0,0,,0,1,1,0,0,0,0,4,6,4.1,2,1.5,1.5,1.0,0.0,0.0,4.3,2.1,0.0,0.0,0.0,0.0,3.7,300.0,124.0,-1.9
"Sat, Dec 26, 2020",FedEx Forum,Atlanta Hawks,Memphis Grizzlies,Memphis Grizzlies,True,Atlanta Hawks,Brandon Clarke,clarkbr01,20.1,2,8,0.25,0,1,0.0,0,0,,1,2,3,1,0,0,0,4,4,-0.4,-15,0.25,0.25,0.125,0.0,4.8,9.6,7.2,7.4,0.0,0.0,0.0,16.5,67.0,122.0,-13.7
"Sat, Dec 26, 2020",FedEx Forum,Atlanta Hawks,Memphis Grizzlies,Memphis Grizzlies,True,Atlanta Hawks,Tyus Jones,jonesty01,15.983333333333333,0,4,0.0,0,2,0.0,0,0,,0,1,1,3,0,1,0,0,0,0.3,-8,0.0,0.0,0.5,0.0,0.0,6.0,3.0,24.3,0.0,5.7,0.0,10.4,41.0,120.0,-8.9
"Sat, Dec 26, 2020",FedEx Forum,Atlanta Hawks,Memphis Grizzlies,Memphis Grizzlies,True,Atlanta Hawks,John Konchar,konchjo01,15.65,1,3,0.333,1,3,0.333,4,4,1.0,1,3,4,0,2,1,1,1,7,8.2,-16,0.735,0.5,1.0,1.333,6.1,18.4,12.3,0.0,5.9,5.8,17.4,15.3,132.0,102.0,8.7
"Sat, Dec 26, 2020",FedEx Forum,Atlanta Hawks,Memphis Grizzlies,Memphis Grizzlies,True,Atlanta Hawks,Gorgui Dieng,dienggo01,6.966666666666667,2,5,0.4,1,3,0.333,0,0,,0,2,2,0,0,0,1,1,5,1.5,-14,0.5,0.5,0.6,0.0,0.0,27.6,13.8,0.0,0.0,0.0,16.7,35.7,76.0,116.0,-8.1
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Charlotte Hornets,True,Oklahoma City Thunder,Gordon Hayward,haywago01,34.68333333333333,5,13,0.385,0,5,0.0,2,3,0.667,0,5,5,7,2,0,3,3,12,8.7,-2,0.419,0.385,0.385,0.231,0.0,16.1,6.9,32.2,2.7,0.0,17.3,20.0,87.0,106.0,-5.1
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Charlotte Hornets,True,Oklahoma City Thunder,Devonte' Graham,grahade01,33.833333333333336,4,16,0.25,3,7,0.429,3,5,0.6,1,2,3,10,1,0,2,2,14,10.1,14,0.385,0.344,0.438,0.313,2.4,6.6,4.2,45.3,1.4,0.0,9.9,23.9,95.0,111.0,-3.0
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Charlotte Hornets,True,Oklahoma City Thunder,Terry Rozier,roziete01,31.3,5,15,0.333,2,7,0.286,7,9,0.778,1,2,3,2,2,1,0,2,19,14.3,-18,0.501,0.4,0.467,0.6,2.6,7.1,4.6,10.5,2.9,2.9,0.0,24.2,112.0,106.0,2.2
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Charlotte Hornets,True,Oklahoma City Thunder,Bismack Biyombo,biyombi01,30.316666666666666,2,7,0.286,0,0,,1,2,0.5,3,6,9,4,0,2,0,2,5,7.8,-5,0.317,0.286,0.0,0.286,8.2,22.1,14.1,18.7,0.0,6.1,0.0,10.4,104.0,107.0,-2.3
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Charlotte Hornets,True,Oklahoma City Thunder,P.J. Washington,washipj01,29.15,7,15,0.467,1,3,0.333,3,6,0.5,2,6,8,1,2,3,2,3,18,13.9,-7,0.51,0.5,0.2,0.4,5.7,23.0,13.0,6.5,3.2,9.5,10.2,26.9,95.0,97.0,1.6
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Charlotte Hornets,True,Oklahoma City Thunder,Miles Bridges,bridgmi02,23.116666666666667,5,8,0.625,4,4,1.0,0,0,,3,2,5,0,1,2,2,4,14,11.9,-4,0.875,0.875,0.5,0.0,10.7,9.7,10.3,0.0,2.0,8.0,20.0,17.3,122.0,104.0,6.5
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Charlotte Hornets,True,Oklahoma City Thunder,Cody Martin,martico01,16.183333333333334,0,0,,0,0,,0,0,,1,2,3,1,0,0,0,1,0,1.6,3,,,,,5.1,13.8,8.8,8.0,0.0,0.0,,0.0,228.0,113.0,-6.8
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Charlotte Hornets,True,Oklahoma City Thunder,Caleb Martin,martica02,15.383333333333333,4,8,0.5,1,2,0.5,1,1,1.0,0,1,1,0,2,0,1,1,10,6.9,7,0.592,0.563,0.25,0.125,0.0,7.3,3.1,0.0,6.0,0.0,10.6,24.5,99.0,101.0,2.0
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Charlotte Hornets,True,Oklahoma City Thunder,LaMelo Ball,ballla01,15.316666666666666,5,10,0.5,2,4,0.5,1,2,0.5,2,3,5,1,1,0,2,1,13,9.2,-11,0.597,0.6,0.4,0.2,10.8,21.9,15.5,14.7,3.0,0.0,15.5,33.6,100.0,104.0,5.9
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Charlotte Hornets,True,Oklahoma City Thunder,Jalen McDaniels,mcdanja01,10.716666666666667,0,1,0.0,0,0,,2,4,0.5,0,5,5,1,0,0,1,3,2,0.5,13,0.362,0.0,0.0,4.0,0.0,52.1,22.2,12.1,0.0,0.0,26.6,14.0,68.0,104.0,-13.3
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Oklahoma City Thunder,False,Charlotte Hornets,Luguentz Dort,dortlu01,34.56666666666667,5,12,0.417,1,4,0.25,4,4,1.0,2,3,5,2,1,1,0,3,15,12.8,16,0.545,0.458,0.333,0.333,6.5,7.2,6.9,8.4,1.3,2.3,0.0,16.7,125.0,107.0,-0.3
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Oklahoma City Thunder,False,Charlotte Hornets,Shai Gilgeous-Alexander,gilgesh01,34.36666666666667,8,20,0.4,1,6,0.167,7,10,0.7,2,5,7,9,0,1,5,4,24,15.3,14,0.492,0.425,0.3,0.5,6.5,12.0,9.7,43.6,0.0,2.3,17.0,35.8,99.0,107.0,-1.9
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Oklahoma City Thunder,False,Charlotte Hornets,Darius Bazley,bazleda01,32.93333333333333,7,12,0.583,1,5,0.2,0,0,,1,9,10,1,1,2,1,1,15,14.5,9,0.625,0.625,0.417,0.0,3.4,22.6,14.4,4.9,1.4,4.8,7.7,16.5,116.0,100.0,2.6
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Oklahoma City Thunder,False,Charlotte Hornets,Al Horford,horfoal01,28.55,1,5,0.2,0,2,0.0,1,1,1.0,0,13,13,3,0,1,1,0,3,5.6,3,0.276,0.2,0.4,0.2,0.0,37.7,21.6,13.2,0.0,2.8,15.5,9.5,72.0,99.0,-5.2
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Oklahoma City Thunder,False,Charlotte Hornets,George Hill,hillge01,24.05,8,9,0.889,4,4,1.0,1,2,0.5,1,3,4,3,1,0,1,2,21,20.4,10,1.063,1.111,0.444,0.222,4.6,10.3,7.9,24.9,1.9,0.0,9.2,19.0,179.0,106.0,17.4
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Oklahoma City Thunder,False,Charlotte Hornets,ThÃ©o Maledon,maledth01,20.433333333333334,2,5,0.4,0,2,0.0,0,0,,0,0,0,2,2,0,4,2,4,-0.1,-16,0.4,0.4,0.4,0.0,0.0,0.0,0.0,13.3,4.5,0.0,44.4,18.5,52.0,104.0,-12.3
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Oklahoma City Thunder,False,Charlotte Hornets,Hamidou Diallo,diallha01,19.666666666666668,3,8,0.375,0,1,0.0,2,3,0.667,2,4,6,2,1,0,2,1,8,5.8,-9,0.429,0.375,0.125,0.375,11.4,16.8,14.5,14.9,2.3,0.0,17.7,24.1,88.0,103.0,-5.6
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Oklahoma City Thunder,False,Charlotte Hornets,Mike Muscala,muscami01,18.166666666666668,5,8,0.625,2,4,0.5,2,2,1.0,0,2,2,1,2,0,0,3,14,12.5,2,0.788,0.75,0.5,0.25,0.0,9.1,5.2,9.9,5.1,0.0,0.0,20.5,156.0,99.0,11.8
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Oklahoma City Thunder,False,Charlotte Hornets,Kenrich Williams,willike04,16.333333333333332,1,3,0.333,1,2,0.5,2,2,1.0,1,2,3,2,1,1,1,3,5,5.5,-6,0.644,0.5,0.667,0.667,6.8,10.1,8.7,15.9,2.8,4.8,20.5,12.5,124.0,100.0,2.0
"Sat, Dec 26, 2020",Spectrum Center,Oklahoma City Thunder,Charlotte Hornets,Oklahoma City Thunder,False,Charlotte Hornets,Aleksej Pokusevski,pokusal01,10.933333333333334,0,6,0.0,0,6,0.0,0,0,,0,4,4,0,1,1,1,2,0,-3.1,-13,0.0,0.0,1.0,0.0,0.0,30.3,17.4,0.0,4.2,7.2,14.3,26.8,0.0,87.0,-24.6
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,False,Detroit Pistons,Collin Sexton,sextoco01,45.233333333333334,15,23,0.652,2,3,0.667,0,1,0.0,0,2,2,3,3,0,4,5,32,21.2,9,0.683,0.696,0.13,0.043,0.0,4.7,2.4,13.4,3.2,0.0,14.6,27.0,109.0,99.0,1.8
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,False,Detroit Pistons,Darius Garland,garlada01,43.983333333333334,9,14,0.643,3,3,1.0,0,0,,2,3,5,12,2,1,2,3,21,25.0,19,0.75,0.75,0.214,0.0,4.9,7.3,6.1,43.8,2.2,2.5,12.5,16.2,147.0,100.0,9.2
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,False,Detroit Pistons,Andre Drummond,drumman01,43.666666666666664,7,21,0.333,0,2,0.0,9,14,0.643,2,14,16,5,4,3,4,2,23,19.5,10,0.423,0.333,0.095,0.667,4.9,34.4,19.7,17.2,4.4,7.5,12.8,31.8,87.0,85.0,0.1
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,False,Detroit Pistons,Isaac Okoro,okorois01,41.63333333333333,0,4,0.0,0,3,0.0,0,0,,0,3,3,0,1,0,2,4,0,-4.5,16,0.0,0.0,0.75,0.0,0.0,7.7,3.9,0.0,1.1,0.0,33.3,6.4,0.0,103.0,-13.0
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,False,Detroit Pistons,Kevin Love,loveke01,37.53333333333333,4,12,0.333,3,8,0.375,4,5,0.8,1,8,9,3,0,0,3,1,15,9.6,14,0.528,0.458,0.667,0.417,2.9,22.9,12.9,11.1,0.0,0.0,17.4,20.4,95.0,103.0,-3.6
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,False,Detroit Pistons,Cedi Osman,osmande01,25.933333333333334,7,12,0.583,4,7,0.571,4,6,0.667,0,4,4,0,1,0,0,1,22,17.4,-12,0.751,0.75,0.583,0.5,0.0,16.6,8.3,0.0,1.8,0.0,0.0,25.1,140.0,100.0,10.2
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,False,Detroit Pistons,Larry Nance Jr.,nancela02,24.5,0,3,0.0,0,2,0.0,0,0,,2,5,7,2,2,0,1,1,0,2.8,-2,0.0,0.0,0.667,0.0,8.8,21.9,15.3,9.9,3.9,0.0,25.0,7.3,60.0,94.0,-4.5
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,False,Detroit Pistons,JaVale McGee,mcgeeja01,14.316666666666666,4,7,0.571,1,1,1.0,2,4,0.5,0,2,2,0,0,0,2,6,11,3.1,-1,0.628,0.643,0.143,0.571,0.0,15.0,7.5,0.0,0.0,0.0,18.6,33.5,91.0,103.0,-11.4
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Cleveland Cavaliers,False,Detroit Pistons,DantÃ© Exum,exumda01,13.15,2,3,0.667,0,1,0.0,0,0,,0,3,3,4,0,0,0,1,4,6.0,-8,0.667,0.667,0.333,0.0,0.0,24.5,12.3,45.0,0.0,0.0,0.0,10.2,160.0,102.0,7.1
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,True,Cleveland Cavaliers,Blake Griffin,griffbl01,44.333333333333336,9,21,0.429,8,16,0.5,0,0,,0,6,6,4,3,0,3,1,26,19.1,-16,0.619,0.619,0.762,0.0,0.0,14.5,7.3,18.5,3.2,0.0,12.5,23.4,108.0,103.0,6.7
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,True,Cleveland Cavaliers,Jerami Grant,grantje01,42.516666666666666,9,14,0.643,4,8,0.5,6,8,0.75,1,9,10,2,0,3,1,4,28,25.3,2,0.799,0.786,0.571,0.571,2.5,22.7,12.6,9.8,0.0,5.9,5.4,18.8,151.0,103.0,9.8
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,True,Cleveland Cavaliers,Delon Wright,wrighde01,42.2,5,9,0.556,2,3,0.667,7,9,0.778,3,3,6,4,0,1,1,0,19,19.4,-23,0.733,0.667,0.333,1.0,7.6,7.6,7.6,16.6,0.0,2.0,7.2,14.3,151.0,110.0,4.4
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,True,Cleveland Cavaliers,Mason Plumlee,plumlma01,32.78333333333333,3,6,0.5,0,1,0.0,0,0,,2,7,9,5,3,0,3,6,6,7.6,-2,0.5,0.5,0.167,0.0,6.6,22.9,14.7,25.5,4.4,0.0,33.3,11.9,95.0,98.0,-1.6
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,True,Cleveland Cavaliers,Killian Hayes,hayeski01,19.5,1,7,0.143,0,3,0.0,1,2,0.5,0,3,3,2,0,0,2,2,3,-2.4,-5,0.19,0.143,0.429,0.286,0.0,16.5,8.3,16.1,0.0,0.0,20.2,21.9,44.0,109.0,-19.9
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,True,Cleveland Cavaliers,Derrick Rose,rosede01,33.11666666666667,4,15,0.267,1,2,0.5,4,6,0.667,1,3,4,4,0,0,6,1,13,1.3,-3,0.368,0.3,0.133,0.4,3.2,9.7,6.5,21.2,0.0,0.0,25.4,30.9,67.0,111.0,-15.6
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,True,Cleveland Cavaliers,Svi Mykhailiuk,mykhasv01,23.566666666666666,4,9,0.444,1,6,0.167,3,3,1.0,0,3,3,2,2,0,3,2,12,7.8,3,0.581,0.5,0.667,0.333,0.0,13.7,6.8,16.3,4.0,0.0,22.5,24.4,94.0,101.0,-1.2
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,True,Cleveland Cavaliers,Josh Jackson,jacksjo02,18.7,2,6,0.333,0,3,0.0,2,2,1.0,0,8,8,1,1,1,3,0,6,4.4,9,0.436,0.333,0.5,0.333,0.0,45.9,23.0,9.2,2.6,4.5,30.4,22.9,66.0,97.0,-5.1
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,True,Cleveland Cavaliers,Jahlil Okafor,okafoja01,18.45,3,4,0.75,0,0,,0,0,,1,3,4,0,0,0,0,3,6,4.8,9,0.75,0.75,0.0,0.0,5.8,17.5,11.6,0.0,0.0,0.0,0.0,9.4,151.0,109.0,-3.6
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,True,Cleveland Cavaliers,Sekou Doumbouya,doumbse01,8.8,0,5,0.0,0,1,0.0,0,0,,1,1,2,0,0,0,0,0,0,-2.5,-18,0.0,0.0,0.2,0.0,12.2,12.2,12.2,0.0,0.0,0.0,0.0,24.6,15.0,111.0,-25.9
"Sat, Dec 26, 2020",Little Caesars Arena,Cleveland Cavaliers,Detroit Pistons,Detroit Pistons,True,Cleveland Cavaliers,Saddiq Bey,beysa01,6.016666666666667,0,2,0.0,0,2,0.0,0,2,0.0,1,1,2,0,0,0,0,1,0,-1.6,-1,0.0,0.0,1.0,1.0,17.9,17.9,17.9,0.0,0.0,0.0,0.0,20.7,25.0,109.0,-24.1
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Nikola VuÄeviÄ,vucevni01,31.083333333333332,8,20,0.4,2,7,0.286,4,4,1.0,3,14,17,3,2,0,3,1,22,18.2,5,0.506,0.45,0.35,0.2,9.9,43.2,27.1,13.0,2.8,0.0,12.1,31.7,104.0,102.0,1.6
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Markelle Fultz,fultzma01,31.083333333333332,7,13,0.538,0,2,0.0,7,8,0.875,2,2,4,7,1,0,2,3,21,19.0,5,0.636,0.538,0.154,0.615,6.6,6.2,6.4,29.1,1.4,0.0,10.8,23.7,134.0,110.0,2.9
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Aaron Gordon,gordoaa01,29.65,6,12,0.5,1,2,0.5,2,4,0.5,1,8,9,3,0,0,0,3,15,12.2,16,0.545,0.542,0.167,0.333,3.4,25.9,15.0,12.7,0.0,0.0,0.0,18.4,124.0,110.0,-1.0
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Evan Fournier,fournev01,28.95,4,8,0.5,1,5,0.2,4,5,0.8,1,4,5,0,2,0,2,4,13,8.9,-1,0.637,0.563,0.625,0.625,3.5,13.3,8.5,0.0,3.0,0.0,16.4,16.8,111.0,105.0,-4.3
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Dwayne Bacon,bacondw01,20.35,2,3,0.667,2,2,1.0,0,0,,0,1,1,1,1,0,1,1,6,5.3,-1,1.0,1.0,0.667,0.0,0.0,4.7,2.4,5.4,2.1,0.0,25.0,7.8,138.0,109.0,2.1
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Terrence Ross,rosste01,28.1,9,14,0.643,3,6,0.5,4,4,1.0,0,2,2,1,2,0,2,0,25,20.1,11,0.793,0.75,0.429,0.286,0.0,6.8,3.5,5.2,3.1,0.0,11.3,25.1,138.0,107.0,9.0
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Michael Carter-Williams,cartemi01,18.6,3,4,0.75,1,2,0.5,1,2,0.5,2,1,3,2,0,0,3,3,8,4.9,11,0.82,0.875,0.5,0.5,11.0,5.2,8.0,12.8,0.0,0.0,38.1,16.8,111.0,112.0,-3.9
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Chuma Okeke,okekech01,18.35,1,4,0.25,0,1,0.0,1,2,0.5,1,2,3,2,0,0,0,1,3,2.5,-6,0.307,0.25,0.25,0.5,5.6,10.5,8.1,11.5,0.0,0.0,0.0,10.6,98.0,113.0,-6.5
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Cole Anthony,anthoco01,16.916666666666668,4,11,0.364,1,4,0.25,0,0,,1,4,5,5,0,0,0,2,9,7.5,5,0.409,0.409,0.364,0.0,6.0,22.7,14.6,38.7,0.0,0.0,0.0,25.8,111.0,110.0,-0.4
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Orlando Magic,False,Washington Wizards,Khem Birch,birchkh01,16.916666666666668,4,6,0.667,0,0,,0,0,,0,5,5,1,0,0,0,3,8,6.4,5,0.667,0.667,0.0,0.0,0.0,28.4,14.6,7.7,0.0,0.0,0.0,14.1,138.0,109.0,-0.6
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Bradley Beal,bealbr01,37.233333333333334,14,24,0.583,2,5,0.4,9,13,0.692,2,5,7,5,2,0,4,2,39,29.8,-9,0.656,0.625,0.208,0.542,5.2,13.7,9.3,23.1,2.3,0.0,11.9,35.8,120.0,116.0,7.9
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Russell Westbrook,westbru01,35.983333333333334,6,19,0.316,0,4,0.0,3,4,0.75,2,13,15,12,2,0,5,3,15,13.2,2,0.361,0.316,0.211,0.211,5.3,36.9,20.6,42.1,2.4,0.0,19.4,28.3,86.0,111.0,-3.8
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Thomas Bryant,bryanth01,30.066666666666666,8,11,0.727,3,5,0.6,0,0,,0,5,5,1,0,0,0,2,19,15.9,-3,0.864,0.864,0.455,0.0,0.0,17.0,8.2,4.8,0.0,0.0,0.0,14.5,162.0,121.0,4.7
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Isaac Bonga,bongais01,20.0,4,5,0.8,2,3,0.667,0,0,,0,0,0,2,0,2,1,3,10,8.7,-2,1.0,1.0,0.6,0.0,0.0,0.0,0.0,13.2,0.0,7.5,16.7,11.9,154.0,119.0,7.1
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Deni Avdija,avdijde01,14.666666666666666,2,2,1.0,1,1,1.0,0,1,0.0,0,3,3,2,0,0,0,4,5,4.7,-7,1.025,1.25,0.5,0.5,0.0,20.9,10.1,16.6,0.0,0.0,0.0,6.6,198.0,119.0,2.4
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Ish Smith,smithis01,22.316666666666666,4,9,0.444,0,1,0.0,0,3,0.0,0,4,4,3,0,0,1,1,8,4.0,-12,0.388,0.444,0.111,0.333,0.0,18.3,8.9,17.3,0.0,0.0,8.8,20.1,80.0,120.0,-9.7
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,DÄvis BertÄns,bertada01,19.766666666666666,3,11,0.273,2,10,0.2,1,3,0.333,1,0,1,1,1,0,0,1,9,3.7,-1,0.365,0.364,0.909,0.273,4.9,0.0,2.5,6.3,2.2,0.0,0.0,24.7,82.0,120.0,-7.6
"Sat, Dec 26, 2020",Capital One Arena,Orlando Magic,Washington Wizards,Washington Wizards,True,Orlando Magic,Jerome Robinson,robinje01,19.65,0,3,0.0,0,2,0.0,0,0,,0,2,2,1,0,0,1,4,0,-3.4,-5,0.0,0.0,0.667,0.0,0.0,10.4,5.0,5.3,0.0,0.0,25.0,8.1,16.0,122.0,-16.4
