Date,Arena,Home_Team,Visitor_Team,player_name,player_id,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
"Mon, Jan 2, 2023",Target Center,Minnesota Timberwolves,Denver Nuggets,Jaylen Nowell,nowelja01,31.383333333333333,8,16,.500,1,7,.143,0,0,,0,4,4,2,1,0,2,3,17,3
"Mon, Jan 2, 2023",Target Center,Minnesota Timberwolves,Denver Nuggets,Kyle Anderson,anderky01,31.283333333333335,6,12,.500,3,4,.750,4,4,1.000,1,3,4,8,3,0,1,2,19,6
"Mon, Jan 2, 2023",Target Center,Minnesota Timberwolves,Denver Nuggets,Rudy Gobert,goberru01,27.466666666666665,3,3,1.000,0,0,,2,4,.500,2,2,4,3,0,2,1,5,8,-4
"Mon, Jan 2, 2023",Target Center,Minnesota Timberwolves,Denver Nuggets,Jaden McDaniels,mcdanja02,24.6,9,10,.900,2,2,1.000,1,2,.500,2,2,4,4,1,1,2,4,21,13
"Mon, Jan 2, 2023",Target Center,Minnesota Timberwolves,Denver Nuggets,Austin Rivers,riverau01,31.783333333333335,2,5,.400,2,5,.400,2,2,1.000,0,1,1,5,1,0,0,1,8,6
"Mon, Jan 2, 2023",Target Center,Minnesota Timberwolves,Denver Nuggets,Nathan Knight,knighna01,21.766666666666666,2,4,.500,1,1,1.000,3,6,.500,4,4,8,2,0,0,0,1,8,12
"Mon, Jan 2, 2023",Target Center,Minnesota Timberwolves,Denver Nuggets,Matt Ryan,ryanma01,21.066666666666666,2,5,.400,1,4,.250,0,0,,0,0,0,0,0,0,1,0,5,5
"Mon, Jan 2, 2023",Target Center,Minnesota Timberwolves,Denver Nuggets,Luka Garza,garzalu01,14.366666666666667,3,8,.375,0,2,.000,3,3,1.000,1,5,6,0,0,1,1,1,9,11
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Dejounte Murray,murrade01,50.7,10,20,.500,1,4,.250,4,4,1.000,1,9,10,7,2,1,3,1,25,0
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Trae Young,youngtr01,43.516666666666666,8,22,.364,3,10,.300,11,13,.846,1,6,7,14,1,0,4,2,30,-8
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,John Collins,collijo01,39.63333333333333,9,17,.529,1,5,.200,6,8,.750,2,11,13,1,1,2,2,4,25,-2
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Onyeka Okongwu,okongon01,38.43333333333333,8,14,.571,0,0,,0,0,,6,6,12,1,2,3,3,4,16,3
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,De'Andre Hunter,huntede01,38.1,6,13,.462,2,6,.333,3,4,.750,0,4,4,2,2,2,0,3,17,-3
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Bogdan BogdanoviÄ,bogdabo01,43.25,9,16,.563,3,6,.500,0,0,,0,3,3,3,1,1,1,2,21,6
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Aaron Holiday,holidaa01,15.583333333333334,2,4,.500,1,2,.500,0,0,,0,2,2,1,0,1,0,0,5,6
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,AJ Griffin,griffaj01,15.416666666666666,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2,-2
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Justin Holiday,holidju01,4.85,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,-10
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Jalen Johnson,johnsja05,0.45,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Klay Thompson,thompkl01,45.85,21,39,.538,10,21,.476,2,2,1.000,2,6,8,3,0,1,3,4,54,13
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Jordan Poole,poolejo01,45.38333333333333,11,31,.355,2,12,.167,4,6,.667,2,4,6,5,2,0,6,2,28,7
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Draymond Green,greendr01,44.583333333333336,2,5,.400,1,1,1.000,0,0,,1,12,13,11,2,3,2,4,5,9
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Donte DiVincenzo,divindo01,44.36666666666667,3,9,.333,2,8,.250,0,0,,4,5,9,5,2,0,2,1,8,7
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Kevon Looney,looneke01,32.416666666666664,4,8,.500,0,0,,6,8,.750,10,10,20,4,0,1,0,4,14,-20
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Anthony Lamb,lamban01,32.88333333333333,7,12,.583,2,6,.333,1,2,.500,2,5,7,4,1,0,2,4,17,1
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Ty Jerome,jeromty01,21.933333333333334,1,6,.167,0,3,.000,1,1,1.000,0,2,2,2,1,0,2,1,3,2
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Moses Moody,moodymo01,11.7,2,4,.500,0,2,.000,2,5,.400,2,0,2,0,0,0,1,1,6,-6
"Mon, Jan 2, 2023",Chase Center,Golden State Warriors,Atlanta Hawks,Patrick Baldwin Jr.,baldwpa01,10.85,3,7,.429,2,6,.333,0,0,,0,2,2,0,1,1,1,2,8,-3
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Isaiah Stewart,stewais01,28.35,3,8,.375,0,2,.000,3,4,.750,0,6,6,1,0,1,3,3,9,-25
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Saddiq Bey,beysa01,27.083333333333332,2,6,.333,1,2,.500,4,5,.800,1,4,5,0,2,0,2,2,9,-26
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Jaden Ivey,iveyja01,26.716666666666665,3,11,.273,1,3,.333,6,9,.667,0,3,3,2,0,0,5,5,13,-31
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Bojan BogdanoviÄ,bogdabo02,25.4,8,15,.533,2,3,.667,3,3,1.000,0,2,2,3,0,0,1,1,21,-12
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Jalen Duren,durenja01,22.183333333333334,2,6,.333,0,0,,1,2,.500,5,6,11,3,1,1,0,2,5,-14
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Alec Burks,burksal01,24.25,5,11,.455,1,3,.333,8,9,.889,0,3,3,3,0,0,1,0,19,-8
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Cory Joseph,josepco01,21.283333333333335,2,6,.333,0,1,.000,0,0,,0,3,3,3,1,0,3,2,4,2
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Hamidou Diallo,diallha01,20.75,7,9,.778,1,1,1.000,1,3,.333,1,3,4,1,2,2,2,4,16,-1
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Rodney McGruder,mcgruro01,17.95,0,3,.000,0,2,.000,2,2,1.000,1,2,3,0,1,0,1,4,2,-17
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Kevin Knox,knoxke01,12.0,1,3,.333,0,1,.000,2,2,1.000,0,3,3,0,0,0,1,1,4,-9
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Marvin Bagley III,baglema01,8.333333333333334,1,3,.333,0,0,,2,2,1.000,1,1,2,0,0,0,1,2,4,-2
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Nerlens Noel,noelne01,5.7,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,1,1,0,-2
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Anfernee Simons,simonan01,33.3,11,18,.611,4,10,.400,4,5,.800,0,5,5,3,2,0,2,1,30,17
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Damian Lillard,lillada01,28.85,7,14,.500,3,6,.500,2,3,.667,0,5,5,10,4,2,2,2,19,28
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Josh Hart,hartjo01,28.0,2,5,.400,0,0,,2,2,1.000,0,6,6,7,0,0,2,2,6,27
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Jerami Grant,grantje01,27.9,12,17,.706,5,8,.625,7,9,.778,1,1,2,0,1,0,2,1,36,27
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Jusuf NurkiÄ,nurkiju01,13.6,1,3,.333,0,1,.000,1,2,.500,0,2,2,1,1,0,2,3,3,14
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Drew Eubanks,eubandr01,29.333333333333332,3,5,.600,0,0,,4,5,.800,3,7,10,2,3,3,0,0,10,20
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Shaedon Sharpe,sharpsh01,20.483333333333334,4,8,.500,1,2,.500,1,2,.500,0,3,3,0,1,0,1,6,10,4
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Jabari Walker,walkeja01,20.1,2,3,.667,0,1,.000,0,0,,2,4,6,1,0,1,0,2,4,2
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Gary Payton II,paytoga02,13.45,3,4,.750,1,1,1.000,0,0,,0,2,2,4,2,0,2,2,7,-1
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Trendon Watford,watfotr01,10.766666666666667,0,1,.000,0,1,.000,1,1,1.000,0,0,0,0,0,0,3,4,1,-3
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Keon Johnson,johnske07,8.516666666666667,2,4,.500,0,0,,0,2,.000,0,2,2,1,2,0,2,3,4,8
"Mon, Jan 2, 2023",Moda Center,Portland Trail Blazers,Detroit Pistons,Greg Brown III,browngr01,5.7,1,2,.500,0,1,.000,3,4,.750,0,1,1,0,0,0,0,1,5,2
"Mon, Jan 2, 2023",Crypto.com Arena,Los Angeles Clippers,Miami Heat,Tyler Herro,herroty01,39.21666666666667,7,15,.467,5,9,.556,4,4,1.000,0,7,7,3,1,0,1,2,23,23
"Mon, Jan 2, 2023",Crypto.com Arena,Los Angeles Clippers,Miami Heat,Bam Adebayo,adebaba01,36.88333333333333,12,19,.632,0,0,,7,8,.875,5,8,13,1,1,1,3,2,31,11
"Mon, Jan 2, 2023",Crypto.com Arena,Los Angeles Clippers,Miami Heat,Jimmy Butler,butleji01,32.016666666666666,2,8,.250,0,2,.000,5,8,.625,1,1,2,6,2,0,1,0,9,-2
"Mon, Jan 2, 2023",Crypto.com Arena,Los Angeles Clippers,Miami Heat,Kyle Lowry,lowryky01,27.85,2,6,.333,2,6,.333,0,0,,1,1,2,4,1,0,2,4,6,5
"Mon, Jan 2, 2023",Crypto.com Arena,Los Angeles Clippers,Miami Heat,Caleb Martin,martica02,14.066666666666666,1,4,.250,0,3,.000,0,0,,0,3,3,1,0,1,0,3,2,-15
